DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
15/08/2028;0;0;chlorophyll;;;;184;02/04/2025;JLF
01/09/2028;0;0;current;;;;185;24/10/2024;JLF
15/09/2028;0;0;chlorophyll;;;;186;02/04/2025;JLF
01/10/2028;0;0;current;;;;187;24/10/2024;JLF
01/10/2028;0;0;compute_energy;;;;31;03/04/2025;JLF
15/10/2028;0;0;chlorophyll;;;;188;02/04/2025;JLF
01/11/2028;0;0;current;;;;189;24/10/2024;JLF
15/11/2028;0;0;chlorophyll;;;;190;02/04/2025;JLF
01/12/2028;0;0;current;;;;191;24/10/2024;JLF
15/12/2028;0;0;chlorophyll;;;;192;02/04/2025;JLF
01/01/2029;0;0;current;;;;193;24/10/2024;JLF
01/01/2029;0;0;compute_energy;;;;32;03/04/2025;JLF
15/01/2029;0;0;chlorophyll;;;;194;02/04/2025;JLF
01/02/2029;0;0;current;;;;195;24/10/2024;JLF
15/02/2029;0;0;chlorophyll;;;;196;02/04/2025;JLF
01/03/2029;0;0;current;;;;197;24/10/2024;JLF
15/03/2029;0;0;chlorophyll;;;;198;02/04/2025;JLF
01/04/2029;0;0;current;;;;199;24/10/2024;JLF
01/04/2029;0;0;compute_energy;;;;33;03/04/2025;JLF
15/04/2029;0;0;chlorophyll;;;;200;02/04/2025;JLF
01/05/2029;0;0;current;;;;201;24/10/2024;JLF
15/05/2029;0;0;chlorophyll;;;;202;02/04/2025;JLF
01/06/2029;0;0;current;;;;203;24/10/2024;JLF
15/06/2029;0;0;chlorophyll;;;;204;02/04/2025;JLF
01/07/2029;0;0;current;;;;205;24/10/2024;JLF
01/07/2029;0;0;compute_energy;;;;34;03/04/2025;JLF
15/07/2029;0;0;chlorophyll;;;;206;02/04/2025;JLF
01/08/2029;0;0;current;;;;207;24/10/2024;JLF
15/08/2029;0;0;chlorophyll;;;;208;02/04/2025;JLF
01/09/2029;0;0;current;;;;209;24/10/2024;JLF
15/09/2029;0;0;chlorophyll;;;;210;02/04/2025;JLF
