date;time;ID;X;Y
07/12/2021;09:33;2012-87761;-178.808;-54.77
07/12/2021;09:50;2012-87761;-178.87;-54.782
07/12/2021;13:08;2012-87761;-178.634;-54.786
07/12/2021;14:09;2012-87761;-178.592;-54.779
07/12/2021;14:09;2012-87761;-178.591;-54.775
07/12/2021;14:45;2012-87761;-178.56;-54.761
07/12/2021;15:51;2012-87761;-178.482;-54.757
07/12/2021;19:41;2012-87761;-178.321;-54.706
07/12/2021;21:07;2012-87761;-178.217;-54.723
07/12/2021;21:21;2012-87761;-178.251;-54.729
09/12/2021;02:17;2012-87761;-176.204;-54.802
09/12/2021;02:47;2012-87761;-176.242;-54.824
09/12/2021;03:31;2012-87761;-176.566;-54.894
09/12/2021;03:55;2012-87761;-176.566;-54.96
09/12/2021;07:31;2012-87761;-176.821;-54.999
09/12/2021;07:59;2012-87761;-176.757;-54.861
09/12/2021;08:53;2012-87761;-176.792;-54.881
09/12/2021;09:08;2012-87761;-176.849;-54.884
09/12/2021;09:11;2012-87761;-176.815;-54.865
09/12/2021;09:40;2012-87761;-176.821;-54.841
09/12/2021;13:21;2012-87761;-176.982;-54.889
09/12/2021;13:52;2012-87761;-177.019;-54.953
09/12/2021;14:22;2012-87761;-176.588;-54.873
09/12/2021;15:06;2012-87761;-176.569;-54.874
09/12/2021;20:41;2012-87761;-176.389;-54.848
09/12/2021;20:41;2012-87761;-176.419;-54.872
11/12/2021;02:25;2012-87761;-174.696;-54.97
11/12/2021;03:37;2012-87761;-174.57;-54.962
11/12/2021;04:04;2012-87761;-174.522;-54.978
11/12/2021;07:09;2012-87761;-174.239;-54.946
11/12/2021;07:25;2012-87761;-174.305;-54.952
11/12/2021;08:27;2012-87761;-174.277;-54.956
11/12/2021;08:44;2012-87761;-174.265;-54.969
11/12/2021;08:56;2012-87761;-174.26;-54.944
11/12/2021;13:28;2012-87761;-174.058;-54.984
11/12/2021;14:01;2012-87761;-174.026;-55.024
11/12/2021;14:13;2012-87761;-174.015;-55.03
11/12/2021;15:20;2012-87761;-174.047;-55.042
11/12/2021;15:40;2012-87761;-173.958;-55.076
11/12/2021;15:52;2012-87761;-173.976;-55.046
11/12/2021;19:57;2012-87761;-173.718;-55.15
11/12/2021;20:17;2012-87761;-173.794;-55.143
11/12/2021;21:36;2012-87761;-173.712;-55.18
13/12/2021;01:37;2012-87761;-172.556;-55.752
13/12/2021;02:03;2012-87761;-172.536;-55.764
13/12/2021;03:13;2012-87761;-172.554;-55.756
13/12/2021;03:46;2012-87761;-172.575;-55.787
13/12/2021;08:03;2012-87761;-172.767;-55.714
13/12/2021;08:19;2012-87761;-172.772;-55.728
13/12/2021;09:30;2012-87761;-172.515;-55.916
13/12/2021;09:58;2012-87761;-172.748;-55.743
13/12/2021;13:11;2012-87761;-172.693;-55.84
13/12/2021;13:22;2012-87761;-172.652;-55.767
13/12/2021;15:04;2012-87761;-172.262;-55.801
13/12/2021;15:19;2012-87761;-172.566;-55.752
13/12/2021;19:13;2012-87761;-171.927;-55.956
13/12/2021;19:51;2012-87761;-171.951;-55.947
15/12/2021;07:57;2012-87761;-171.706;-57.704
15/12/2021;08:48;2012-87761;-170.4;-57.672
15/12/2021;09:31;2012-87761;-171.028;-57.675
15/12/2021;13:18;2012-87761;-170.528;-57.878
15/12/2021;14:16;2012-87761;-170.183;-57.82
15/12/2021;15:01;2012-87761;-169.979;-57.89
15/12/2021;15:29;2012-87761;-169.983;-57.883
15/12/2021;19:27;2012-87761;-168.682;-58.191
15/12/2021;20:20;2012-87761;-169.775;-58.156
15/12/2021;21:59;2012-87761;-169.768;-58.165
17/12/2021;01:18;2012-87761;-169.452;-58.72
17/12/2021;02:33;2012-87761;-169.485;-58.752
17/12/2021;03:02;2012-87761;-169.508;-58.751
17/12/2021;03:37;2012-87761;-169.459;-58.756
17/12/2021;08:09;2012-87761;-169.451;-58.768
17/12/2021;09:13;2012-87761;-169.506;-58.761
17/12/2021;09:39;2012-87761;-169.468;-58.768
17/12/2021;13:31;2012-87761;-169.431;-58.803
17/12/2021;14:04;2012-87761;-169.473;-58.741
17/12/2021;14:32;2012-87761;-169.431;-58.766
17/12/2021;14:38;2012-87761;-169.432;-58.764
17/12/2021;15:06;2012-87761;-169.444;-58.764
17/12/2021;15:44;2012-87761;-169.448;-58.752
17/12/2021;19:07;2012-87761;-169.391;-58.766
17/12/2021;19:35;2012-87761;-169.401;-58.76
17/12/2021;19:40;2012-87761;-169.445;-58.755
17/12/2021;20:45;2012-87761;-169.335;-58.754
19/12/2021;02:07;2012-87761;-168.839;-59.014
19/12/2021;02:41;2012-87761;-168.922;-59.015
19/12/2021;03:49;2012-87761;-168.887;-59.047
19/12/2021;07:09;2012-87761;-168.903;-59.082
19/12/2021;07:22;2012-87761;-168.738;-59.128
19/12/2021;07:23;2012-87761;-168.841;-59.04
19/12/2021;08:47;2012-87761;-168.699;-59.145
19/12/2021;09:01;2012-87761;-168.67;-59.152
19/12/2021;09:03;2012-87761;-168.691;-59.153
19/12/2021;13:42;2012-87761;-168.538;-59.273
19/12/2021;13:53;2012-87761;-168.537;-59.273
19/12/2021;14:14;2012-87761;-168.557;-59.273
19/12/2021;14:19;2012-87761;-168.545;-59.275
19/12/2021;15:33;2012-87761;-168.553;-59.288
21/12/2021;01:46;2012-87761;-168.37;-59.691
21/12/2021;02:11;2012-87761;-168.197;-59.645
21/12/2021;03:26;2012-87761;-168.159;-59.644
21/12/2021;03:40;2012-87761;-168.192;-59.642
21/12/2021;03:53;2012-87761;-168.184;-59.644
21/12/2021;07:17;2012-87761;-168.169;-59.646
21/12/2021;08:13;2012-87761;-168.099;-59.605
21/12/2021;08:21;2012-87761;-168.187;-59.632
21/12/2021;08:21;2012-87761;-168.131;-59.605
21/12/2021;08:23;2012-87761;-168.128;-59.603
21/12/2021;08:34;2012-87761;-168.128;-59.603
21/12/2021;09:52;2012-87761;-168.124;-59.61
21/12/2021;09:59;2012-87761;-168.147;-59.642
21/12/2021;10:02;2012-87761;-168.142;-59.634
21/12/2021;10:04;2012-87761;-168.135;-59.641
21/12/2021;13:19;2012-87761;-168.193;-59.613
21/12/2021;13:30;2012-87761;-168.178;-59.63
21/12/2021;13:48;2012-87761;-168.19;-59.633
21/12/2021;14:45;2012-87761;-168.204;-59.622
23/12/2021;03:30;2012-87761;-168.041;-59.53
23/12/2021;07:27;2012-87761;-167.948;-59.522
23/12/2021;07:38;2012-87761;-167.972;-59.51
23/12/2021;07:48;2012-87761;-167.974;-59.515
23/12/2021;07:56;2012-87761;-167.975;-59.522
23/12/2021;08:02;2012-87761;-167.976;-59.522
23/12/2021;08:35;2012-87761;-167.968;-59.52
23/12/2021;09:10;2012-87761;-167.962;-59.518
23/12/2021;09:20;2012-87761;-167.936;-59.518
23/12/2021;09:29;2012-87761;-167.935;-59.518
23/12/2021;09:38;2012-87761;-167.939;-59.509
23/12/2021;09:38;2012-87761;-167.936;-59.518
23/12/2021;13:06;2012-87761;-167.866;-59.529
23/12/2021;13:29;2012-87761;-167.934;-59.53
23/12/2021;13:58;2012-87761;-167.966;-59.527
23/12/2021;14:16;2012-87761;-167.936;-59.514
23/12/2021;14:22;2012-87761;-167.884;-59.521
23/12/2021;14:36;2012-87761;-167.934;-59.513
23/12/2021;15:12;2012-87761;-167.858;-59.537
23/12/2021;15:38;2012-87761;-167.921;-59.521
23/12/2021;15:54;2012-87761;-167.884;-59.523
23/12/2021;16:03;2012-87761;-167.904;-59.511
23/12/2021;19:11;2012-87761;-167.859;-59.493
23/12/2021;19:31;2012-87761;-167.848;-59.48
25/12/2021;01:32;2012-87761;-167.547;-59.34
25/12/2021;02:44;2012-87761;-167.533;-59.324
25/12/2021;03:14;2012-87761;-167.538;-59.331
25/12/2021;03:41;2012-87761;-167.506;-59.307
25/12/2021;07:28;2012-87761;-167.483;-59.258
25/12/2021;08:21;2012-87761;-167.483;-59.254
25/12/2021;08:32;2012-87761;-167.509;-59.24
25/12/2021;08:38;2012-87761;-167.506;-59.245
25/12/2021;09:08;2012-87761;-167.461;-59.214
25/12/2021;09:58;2012-87761;-167.444;-59.198
25/12/2021;13:08;2012-87761;-167.355;-59.195
25/12/2021;13:34;2012-87761;-167.384;-59.176
25/12/2021;15:11;2012-87761;-167.412;-59.216
25/12/2021;19:12;2012-87761;-167.399;-59.227
25/12/2021;19:50;2012-87761;-167.429;-59.214
25/12/2021;20:06;2012-87761;-167.405;-59.194
25/12/2021;20:51;2012-87761;-167.387;-59.228
25/12/2021;21:54;2012-87761;-167.391;-59.241
27/12/2021;02:23;2012-87761;-166.435;-60.14
27/12/2021;02:49;2012-87761;-166.431;-60.151
27/12/2021;04:04;2012-87761;-166.421;-60.221
27/12/2021;07:09;2012-87761;-166.372;-60.229
27/12/2021;07:16;2012-87761;-166.37;-60.232
27/12/2021;07:33;2012-87761;-166.361;-60.206
27/12/2021;07:50;2012-87761;-166.364;-60.206
27/12/2021;07:58;2012-87761;-166.361;-60.214
27/12/2021;08:51;2012-87761;-166.387;-60.215
27/12/2021;08:59;2012-87761;-166.397;-60.22
27/12/2021;09:24;2012-87761;-166.399;-60.22
27/12/2021;09:37;2012-87761;-166.59;-60.243
27/12/2021;14:26;2012-87761;-166.472;-60.131
27/12/2021;14:26;2012-87761;-166.402;-60.149
27/12/2021;14:32;2012-87761;-166.401;-60.15
27/12/2021;15:42;2012-87761;-166.385;-60.153
27/12/2021;16:02;2012-87761;-166.42;-60.126
29/12/2021;02:01;2012-87761;-165.854;-60.315
29/12/2021;02:29;2012-87761;-165.828;-60.324
29/12/2021;03:41;2012-87761;-165.741;-60.315
29/12/2021;03:44;2012-87761;-165.767;-60.32
29/12/2021;07:06;2012-87761;-165.678;-60.337
29/12/2021;07:16;2012-87761;-165.721;-60.351
29/12/2021;08:24;2012-87761;-165.519;-60.384
29/12/2021;08:25;2012-87761;-165.518;-60.387
29/12/2021;08:39;2012-87761;-165.519;-60.384
29/12/2021;08:41;2012-87761;-165.509;-60.386
29/12/2021;08:55;2012-87761;-165.51;-60.404
29/12/2021;10:04;2012-87761;-165.419;-60.432
29/12/2021;13:17;2012-87761;-165.223;-60.486
29/12/2021;13:41;2012-87761;-165.239;-60.532
29/12/2021;14:02;2012-87761;-165.254;-60.534
29/12/2021;14:56;2012-87761;-165.199;-60.566
29/12/2021;15:15;2012-87761;-165.211;-60.565
31/12/2021;03:22;2012-87761;-163.737;-61.162
31/12/2021;03:46;2012-87761;-164.249;-61.274
31/12/2021;07:35;2012-87761;-164.899;-61.554
31/12/2021;08:00;2012-87761;-164.871;-61.512
31/12/2021;08:14;2012-87761;-164.872;-61.527
31/12/2021;08:15;2012-87761;-164.921;-61.59
31/12/2021;08:46;2012-87761;-164.922;-61.603
31/12/2021;09:11;2012-87761;-164.882;-61.543
31/12/2021;09:42;2012-87761;-164.837;-61.627
31/12/2021;09:55;2012-87761;-164.826;-61.611
31/12/2021;09:57;2012-87761;-164.858;-61.624
31/12/2021;13:11;2012-87761;-164.786;-61.696
31/12/2021;13:16;2012-87761;-164.701;-61.7
31/12/2021;13:44;2012-87761;-164.701;-61.733
31/12/2021;14:10;2012-87761;-164.699;-61.733
31/12/2021;14:29;2012-87761;-164.697;-61.765
31/12/2021;14:38;2012-87761;-164.695;-61.782
31/12/2021;15:24;2012-87761;-164.683;-61.796
31/12/2021;15:48;2012-87761;-164.676;-61.771
31/12/2021;19:36;2012-87761;-164.628;-61.774
31/12/2021;19:47;2012-87761;-164.649;-61.78
31/12/2021;21:28;2012-87761;-164.566;-61.798
