step_mn;Tick;Date;HourDate;objects;PopSize;SexRatio;meanFemaleDispersal;meanMaleDispersal;maxFemaleDispersal;maxMaleDispersal;dispersedRodents;nbBirth;nbDeath;Tick;En. gerbils;En. owls;En. shrubs; En. grass; En. crop; En. trees; En. burrows;;NumRun
3;62.0;08/01/2021;08 janv. 2021 - 12:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;62.0;;
3;63.0;08/01/2021;08 janv. 2021 - 15:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;63.0;;
3;64.0;08/01/2021;08 janv. 2021 - 18:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;64.0;;
3;65.0;08/01/2021;08 janv. 2021 - 21:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;65.0;;
3;66.0;09/01/2021;09 janv. 2021 - 00:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;66.0;;
3;67.0;09/01/2021;09 janv. 2021 - 03:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;67.0;;
3;68.0;09/01/2021;09 janv. 2021 - 06:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;68.0;;
3;69.0;09/01/2021;09 janv. 2021 - 09:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;69.0;;
3;70.0;09/01/2021;09 janv. 2021 - 12:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;70.0;;
3;71.0;09/01/2021;09 janv. 2021 - 15:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;71.0;;
3;72.0;09/01/2021;09 janv. 2021 - 18:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;72.0;;
